category,url,product_menu_url,name,is_available,price,amount_kg,price_per_kg
,https://digikala.com/product/dkp-5942147/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%DA%AF%D9%84%D9%81%D8%A7%D9%85-%D9%85%D8%AF%D9%84-gp12-%D8%AD%D8%AC%D9%85-12-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=12,خاک پیت ماس گلفام مدل GP12 حجم 12 لیتر,True,139800,12.0,11650.0
,https://digikala.com/product/dkp-6235688/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%D9%81%D8%B1%D9%88%D8%AA-%D8%B3%D8%AA-%D9%88%DB%8C%DA%98%D9%87-%D8%AC%D9%86%D9%88%D8%A8%DA%AF%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%BE%D9%84%D8%A7%D8%B3-%D8%AD%D8%AC%D9%85-%DB%8C%DA%A9-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=12,کود مایع فروت ست ویژه جنوبگان مدل پلاس حجم یک لیتر,True,344000,,
,https://digikala.com/product/dkp-11207440/%DA%A9%D9%88%D8%AF-npk-12-12-36te-%D8%AA%D8%AA%D8%A7%DA%A9%D9%88-%D9%85%D8%AF%D9%84-vigorous-%D9%88%D8%B2%D9%86-1-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=13,کود NPK 12-12-36+TE تتاکو مدل VIGOROUS وزن 1 کیلوگرم,True,249000,1.0,249000.0
,https://digikala.com/product/dkp-12369634/%DA%A9%D9%88%D8%AF-%D8%AA%D9%82%D9%88%DB%8C%D8%AA%DB%8C-%D8%B3%D9%87-%D8%A8%DB%8C%D8%B3%D8%AA-%D9%85%D8%A7%DB%8C%D8%B9-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%DA%AF%D9%84-%D9%88-%DA%AF%DB%8C%D8%A7%D9%87%D8%A7%D9%86-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%8C-%D9%87%D9%BE%DB%8C-%D9%BE%D9%84%D9%86%D8%AA-%D9%85%D8%AF%D9%84-20-20-20-%D8%AD%D8%AC%D9%85-120-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1-%D8%A8%D8%B3%D8%AA%D9%87-%D8%AF%D9%88-%D8%B9%D8%AF%D8%AF%DB%8C/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=13,کود تقویتی سه بیست مایع مخصوص گل و گیاهان آپارتمانی هپی پلنت مدل 20-20-20 حجم 120 میلی لیتر بسته دو عددی,True,90000,,
,https://digikala.com/product/dkp-2874454/%DA%A9%D9%88%D8%AF-%D9%81%D8%B3%D9%81%DB%8C%D8%AA-%D9%BE%D8%AA%D8%A7%D8%B3%DB%8C%D9%85-%D8%B2%D8%A7%DA%A9-%DA%A9%D8%AF-z-2695-%D8%AD%D8%AC%D9%85-1000%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=13,کود فسفیت پتاسیم زاک کد Z 2695 حجم 1000میلی لیتر,True,330000,1.0,330000.0
,https://digikala.com/product/dkp-6170303/%DA%A9%D9%88%D8%AF-%D8%A2%D9%87%D9%86-%D9%BE%D9%88%D8%AF%D8%B1%DB%8C-9-%D9%81%D8%B1%D8%A7%DA%AF%DB%8C%D9%86-%D9%85%D8%AF%D9%84-fe22-%D9%88%D8%B2%D9%86-1000-%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=13,کود آهن پودری 9% فراگین مدل Fe22 وزن 1000 گرم,True,368000,1.0,368000.0
,https://digikala.com/product/dkp-8586297/%D9%85%D8%A7%D8%B3%D9%87-%D8%A8%D8%A7%D8%AF%DB%8C-%D8%B3%D8%B1%D8%B2%D9%85%DB%8C%D9%86-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-mb05-%D9%88%D8%B2%D9%86-5-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=13,ماسه بادی سرزمین خاک مدل MB05 وزن 5 کیلوگرم,True,96000,5.0,19200.0
,https://digikala.com/product/dkp-803072/%DA%A9%D9%88%D8%AF-%D8%A2%D9%87%D9%86-%D9%81%D8%B1%D9%88%D9%85%DB%8C%D8%AA%D9%88-%D9%85%D8%AF%D9%84-ferromitofe-%D8%A8%D8%B3%D8%AA%D9%87-%DB%8C%DA%A9-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85%DB%8C/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=14,کود آهن فرومیتو مدل FerroMitoFe بسته یک کیلوگرمی,True,450000,,
,https://digikala.com/product/dkp-7264425/%DA%A9%D9%88%D8%AF-%D8%AA%D9%82%D9%88%DB%8C%D8%AA%DB%8C-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D9%81%DB%8C%DA%A9%D9%88%D8%B3-%D9%87%D9%BE%DB%8C-%D9%BE%D9%84%D9%86%D8%AA-%D9%85%D8%AF%D9%84-hp64-%D8%AD%D8%AC%D9%85-120-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=14,کود تقویتی مخصوص فیکوس هپی پلنت مدل HP64 حجم 120 میلی لیتر,True,83000,,
,https://digikala.com/product/dkp-815068/%DA%A9%D9%88%D8%AF-%D9%81%D8%B1%D9%85%D9%88%D9%84-%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-npk-202020-%D8%A8%D8%B3%D8%AA%D9%87-50-%DA%AF%D8%B1%D9%85%DB%8C/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=14,کود فرمول یک مدل NPK : 20.20.20 بسته 50 گرمی,True,55000,,
,https://digikala.com/product/dkp-1924194/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%B3%D9%88%D8%B1%DB%8C%D9%86-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-pm01-%D8%AD%D8%AC%D9%85-2-%D9%84%DB%8C%D8%AA%D8%B1%DB%8C/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=14,خاک پیت ماس سورین خاک مدل PM01 حجم 2 لیتری,True,74400,2.0,37200.0
,https://digikala.com/product/dkp-9347058/%D9%BE%D9%88%DA%A9%D9%87-%D9%84%DB%8C%DA%A9%D8%A7-%D9%85%D8%AA%D9%88%D8%B3%D8%B7-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%D9%85%D8%AF%D9%84-lecapon-%D8%AD%D8%AC%D9%85-50-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=14,پوکه لیکا متوسط گیلدا مدل Lecapon حجم 50 لیتر,True,269200,50.0,5384.0
,https://digikala.com/product/dkp-11361815/%DA%A9%D9%88%D8%AF-%D8%A7%D9%88%D8%B1%D9%87-46-0-0-%D8%AA%D8%AA%D8%A7%DA%A9%D9%88-%D9%85%D8%AF%D9%84-vigorous-%D9%88%D8%B2%D9%86-1-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=15,کود اوره 46-0-0 تتاکو مدل VIGOROUS وزن 1 کیلوگرم,True,75000,1.0,75000.0
,https://digikala.com/product/dkp-9623411/%DA%A9%D9%88%D8%AF-%D8%B2%D8%A7%D9%85%D9%88%D9%81%DB%8C%D9%84%DB%8C%D8%A7-%D8%AA%D8%A7%DB%8C%D9%85%DA%A9%D8%B3-%D9%85%D8%AF%D9%84-t150-%D8%AD%D8%AC%D9%85-150-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=15,کود زاموفیلیا تایمکس مدل T150 حجم 150 میلی لیتر,True,89900,,
,https://digikala.com/product/dkp-12553755/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%D8%B1%DB%8C%D8%B4%D9%87-%D8%B2%D8%A7%DB%8C%DB%8C-%D9%BE%D8%B1%D9%88%D8%AA%DA%A9%D8%AA-%D9%86%DB%8C%DA%86%D8%B1-%D9%85%D8%AF%D9%84-root-power-%D8%AD%D8%AC%D9%85-500-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=15,کود مایع ریشه زایی پروتکت نیچر مدل Root Power حجم 500 میلی لیتر,True,500000,,
,https://digikala.com/product/dkp-7062273/%DA%A9%D9%88%D8%AF-%D8%AA%D9%82%D9%88%DB%8C%D8%AA%DB%8C-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D8%A8%D9%86%D8%AC%D8%A7%D9%85%DB%8C%D9%86-%D9%87%D9%BE%DB%8C-%D9%BE%D9%84%D9%86%D8%AA-%D9%85%D8%AF%D9%84-hp34-%D8%AD%D8%AC%D9%85-120-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=15,کود تقویتی مخصوص بنجامین هپی پلنت مدل HP34 حجم 120 میلی لیتر,True,83000,,
,https://digikala.com/product/dkp-3679799/%D8%B4%D9%86-%D8%B7%D8%A8%DB%8C%D8%B9%DB%8C-%D8%B9%D8%B1%D9%81%D8%A7%D9%86-%D9%85%D8%AF%D9%84-sht19-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=15,شن طبیعی عرفان مدل ShT19 وزن 10 کیلوگرم,True,72000,10.0,7200.0
,https://digikala.com/product/dkp-10218663/%D9%BE%D9%88%D8%AF%D8%B1-%D8%B3%D9%88%D8%AF-%D9%BE%D8%B1%DA%A9-%D9%85%D8%AF%D9%84-naoh-%DA%A9%D8%AF-40-%D9%88%D8%B2%D9%86-1-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=16,پودر سود پرک مدل NaOH کد 40 وزن 1 کیلوگرم,True,180000,1.0,180000.0
,https://digikala.com/product/dkp-16349933/%D9%87%DB%8C%D9%88%D9%85%DB%8C%DA%A9-%D8%A7%D8%B3%DB%8C%D8%AF-%DA%AF%D8%B1%D8%A7%D9%86%D9%88%D9%84-%D8%AF%D8%B1%D8%AE%D8%AA-%D9%88-%D8%A8%D8%A7%D8%BA%DA%86%D9%87-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%D9%85%D8%AF%D9%84-ghag1-%D9%88%D8%B2%D9%86-1-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=16,هیومیک اسید گرانول درخت و باغچه گیلدا مدل GHAG1 وزن 1 کیلوگرم,True,299000,1.0,299000.0
,https://digikala.com/product/dkp-3686304/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%D9%81%D8%B1%D9%88%D8%AA-%D8%B3%D8%AA-%D8%AC%D9%88%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-f1-%D8%AD%D8%AC%D9%85-1000-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=16,کود مایع فروت ست جوانه مدل f1 حجم 1000 میلی لیتر,True,210000,1.0,210000.0
,https://digikala.com/product/dkp-7925535/%D8%AE%D8%A7%DA%A9-%D8%A8%D8%B3%D8%AA%D8%B1-%DA%A9%D8%B4%D8%AA-%D8%A2%D9%82%D8%A7%DB%8C-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-10litr-%D9%88%D8%B2%D9%86-5-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=16,خاک بستر کشت آقای خاک مدل 10Litr وزن 5 کیلوگرم,True,139180,5.0,27836.0
,https://digikala.com/product/dkp-2065386/%DA%A9%D9%88%D8%AF-%DA%A9%D9%85%D9%BE%D9%84%DA%A9%D8%B3-%D8%A7%D8%B3%DB%8C%D8%AF-%D8%A2%D9%85%DB%8C%D9%86%D9%87-%D8%B2%D8%A7%DA%A9-%DA%A9%D8%AF-2660-z-%D8%AD%D8%AC%D9%85-1000-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=16,کود کمپلکس اسید آمینه زاک کد 2660 Z حجم 1000 میلی لیتر,True,270000,1.0,270000.0
,https://digikala.com/product/dkp-6433202/%D8%AE%D8%A7%DA%A9-%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1%DB%8C%D8%A7-%D9%88-%D8%B2%D8%A7%D9%85%D9%88%D9%81%DB%8C%D9%84%DB%8C%D8%A7-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%D9%85%D8%AF%D9%84-sz2-%D8%AD%D8%AC%D9%85-2-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=17,خاک سانسوریا و زاموفیلیا گیلدا مدل SZ2 حجم 2 لیتر,True,91000,2.0,45500.0
,https://digikala.com/product/dkp-9411691/%D9%BE%D9%88%DA%A9%D9%87-%D9%85%D8%B9%D8%AF%D9%86%DB%8C-%D8%AE%D8%A7%D9%86%D9%87-%D8%B7%D9%84%D8%A7%DB%8C%DB%8C-%DA%AF%D9%84-%DA%A9%D8%AF-a-1-%D9%88%D8%B2%D9%86-1-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=17,پوکه معدنی خانه طلایی گل کد A_1 وزن 1 کیلوگرم,True,70000,1.0,70000.0
,https://digikala.com/product/dkp-15436091/%D8%AE%D8%A7%DA%A9-%D8%A7%D8%B1%DA%A9%DB%8C%D8%AF%D9%87-%DA%AF%DB%8C%D9%84%D8%AF%D8%A7-%D9%85%D8%AF%D9%84-cc2-%D8%AD%D8%AC%D9%85-2-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=17,خاک ارکیده گیلدا مدل CC2 حجم 2 لیتر,True,129000,2.0,64500.0
,https://digikala.com/product/dkp-8739791/%D8%AE%D8%A7%DA%A9-%D9%BE%DB%8C%D8%AA-%D9%85%D8%A7%D8%B3-%D8%A2%D9%86%D8%AA%DB%8C%DA%A9-%D8%AE%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-20ltr-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=17,خاک پیت ماس آنتیک خاک مدل 20Ltr وزن 10 کیلوگرم,True,235540,10.0,23554.0
,https://digikala.com/product/dkp-15157153/%DA%A9%D9%88%D8%AF-%D8%A2%D9%81%D8%AA-%DA%A9%D8%B4-%D8%A7%D8%B1%DA%AF%D8%A7%D9%86%DB%8C%DA%A9-%DA%AF%DB%8C%D8%A7%D9%87%D8%A7%D9%86-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%8C-%D8%A7%D9%85%D8%A7%D9%85%DB%8C-%D9%85%D8%AF%D9%84-%D9%88%D8%A7%DA%86%D9%85%D9%86-%D8%A8%D8%B3%D8%AA%D9%87-20-%D8%B9%D8%AF%D8%AF%DB%8C/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=17,کود آفت کش ارگانیک گیاهان آپارتمانی امامی مدل واچمن بسته 20 عددی,True,158000,,
,https://digikala.com/product/dkp-11085293/%D8%A2%D9%85%DB%8C%D9%86%D9%88-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%81%D8%B1%D9%85%D9%88%D9%84-%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-grand-amino-500nitrogen-%D9%88%D8%B2%D9%86-25-%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=18,آمینو اسید فرمول یک مدل Grand amino 500+nitrogen وزن 25 گرم,True,100000,,
,https://digikala.com/product/dkp-10801486/%DA%A9%D9%88%D8%AF-%D8%AA%D9%82%D9%88%DB%8C%D8%AA%DB%8C-%D9%85%D8%AE%D8%B5%D9%88%D8%B5-%D8%AF%D8%B1%D8%AE%D8%AA-%DA%AF%D9%88%D8%AC%D9%87-%D8%B3%D8%A8%D8%B2-%D9%87%D9%BE%DB%8C-%D9%BE%D9%84%D9%86%D8%AA-%D9%85%D8%AF%D9%84-hp457-%D8%AD%D8%AC%D9%85-120-%D9%85%DB%8C%D9%84%DB%8C-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=18,کود تقویتی مخصوص درخت گوجه سبز هپی پلنت مدل HP457 حجم 120 میلی لیتر,True,83000,,
,https://digikala.com/product/dkp-6879514/%DA%A9%D9%88%D8%AF-%DA%A9%D8%A7%D9%85%D9%84-%D9%85%D8%AF%D9%84-202020-npk-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود کامل مدل 20+20+20 NPK وزن 10 کیلوگرم,True,1160000,10.0,116000.0
,https://digikala.com/product/dkp-18255749/%DA%A9%D9%88%D8%AF-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%87%DB%8C%D9%88%D9%85%DB%8C%DA%A9-%D9%BE%D9%88%D8%AF%D8%B1%DB%8C-%DA%AF%D8%B1%DB%8C%D9%86-%D9%BE%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-hu-10-%D9%88%D8%B2%D9%86-10-%DA%A9%DB%8C%D9%84%D9%88%DA%AF%D8%B1%D9%85/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود اسید هیومیک پودری گرین پیک مدل Hu 10 وزن 10 کیلوگرم,True,2807000,10.0,280700.0
,https://digikala.com/product/dkp-15572115/%DA%A9%D9%88%D8%AF-%D8%B3%D9%87-%D8%A8%DB%8C%D8%B3%D8%AA-%D8%BA%D9%86%DB%8C-%D8%A8%D8%A7-%D8%A2%D9%85%DB%8C%D9%86%D9%88-%D8%A7%D8%B3%DB%8C%D8%AF-%D8%A2%DA%AF%D9%86%D8%B3-%D9%85%D8%AF%D9%84-ag202020amino-%D9%88%D8%B2%D9%86-100%DA%AF%D8%B1%D9%85/?ad_variant_id=53514860,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود سه بیست غنی با آمینو اسید آگنس مدل Ag202020Amino وزن 100گرم,True,174000,,
,https://digikala.com/product/dkp-15883902/%DA%A9%D9%88%D8%AF-%D8%B1%DB%8C%D8%B4%D9%87-%D8%B2%D8%A7-%D8%A2%DA%AF%D9%86%D8%B3-%D9%85%D8%AF%D9%84-ag-npk-10-52-10-%D9%88%D8%B2%D9%86-300%DA%AF%D8%B1%D9%85/?ad_variant_id=54640416,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود ریشه زا آگنس مدل Ag-NPK 10-52-10 وزن 300گرم,True,186200,,
nan,https://digikala.com/product/dkp-19948922/%DA%A9%D9%88%D8%AF-%D9%85%D8%A7%DB%8C%D8%B9-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%87%DB%8C%D9%88%D9%85%DB%8C%DA%A9-%DA%A9%D9%88%D8%AF%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%87%DB%8C%D9%88%D9%85%DB%8C%D9%86%D9%88-%D8%AD%D8%AC%D9%85-5-%D9%84%DB%8C%D8%AA%D8%B1/,https://www.digikala.com/search/category-soils-and-fertilizers/?page=1,کود مایع اسید هیومیک کودیران مدل هیومینو حجم 5 لیتر,True,390000,5.0,78000.0
